trp_euro_spearman_3_jerusalem|Jerusalem Sergeant Spearman
trp_euro_spearman_3_jerusalem_pl|Jerusalem Sergeant Spearmen
trp_euro_guisarm_1_jerusalem|Jerusalem Lesser Militia Guisarmer
trp_euro_guisarm_1_jerusalem_pl|Jerusalem Lesser Militia Guisarmer
trp_euro_guisarm_2_jerusalem|Jerusalem Senior Militia Guisarmer
trp_euro_guisarm_2_jerusalem_pl|Jerusalem Senior Militia Guisarmer
trp_euro_guisarm_3_jerusalem|Jerusalem Sergeant Guisarmer
trp_euro_guisarm_3_jerusalem_pl|Jerusalem Sergeant Guisarmer
trp_euro_horse_1_jerusalem|Jerusalem Mounted Sergeant
trp_euro_horse_1_jerusalem_pl|Jerusalem Mounted Sergeants
trp_euro_horse_2_jerusalem|Jerusalem Man-at-Arms
trp_euro_horse_2_jerusalem_pl|Jerusalem Men-at-Arms
trp_euro_horse_3_jerusalem|Jerusalem Lesser Knight
trp_euro_horse_3_jerusalem_pl|Jerusalem Lesser Knights
trp_euro_horse_4_jerusalem|Jerusalem Knight
trp_euro_horse_4_jerusalem_pl|Jerusalem Knights
trp_looter|Looter
trp_looter_pl|Looters
trp_raider|Raider
trp_raider_pl|Raiders
trp_peasant_rebel|Peasant Rebel
trp_peasant_rebel_pl|Peasant Rebels
trp_rebel_leader|Rebellion Leader
trp_rebel_leader_pl|Rebellion Leaders
trp_bandit|Bandit
trp_bandit_pl|Bandits
trp_brigand|Brigand
trp_brigand_pl|Brigands
trp_mountain_bandit|Mountain Bandit
trp_mountain_bandit_pl|Mountain Bandits
trp_forest_bandit|Forest Bandit
trp_forest_bandit_pl|Forest Bandits
trp_sea_raider|Sea Raider
trp_sea_raider_pl|Sea Raiders
trp_sea_raider_veteran|Veteran Sea Raider
trp_sea_raider_veteran_pl|Veteran Sea Raiders
trp_sea_raider_captain|Sea Raider Captain
trp_sea_raider_captain_pl|Sea Raider Captains
trp_steppe_bandit|Mounted Bandit
trp_steppe_bandit_pl|Mounted Bandits
trp_taiga_bandit|Taiga Bandit
trp_taiga_bandit_pl|Taiga Bandits
trp_desert_bandit|Desert Bandit
trp_desert_bandit_pl|Desert Bandits
trp_black_khergit_horseman|Black Khergit Horseman
trp_black_khergit_horseman_pl|Black Khergit Horsemen
trp_manhunter|Manhunter
trp_manhunter_pl|Manhunters
trp_follower_woman|Camp Follower
trp_follower_woman_pl|Camp Follower
trp_hunter_woman|Camp Huntress
trp_hunter_woman_pl|Camp Huntresses
trp_fighter_woman|Camp Defender
trp_fighter_woman_pl|Camp Defenders
trp_sword_sister|Sword Sister
trp_sword_sister_pl|Sword Sisters
trp_refugee|Refugee
trp_refugee_pl|Refugees
trp_peasant_woman|Peasant Woman
trp_peasant_woman_pl|Peasant Women
trp_caravan_master|Caravan Master
trp_caravan_master_pl|Caravan Masters
trp_kidnapped_girl|Kidnapped Girl
trp_kidnapped_girl_pl|Kidnapped Girls
trp_town_walker_1|Townsman
trp_town_walker_1_pl|Townsmen
trp_town_walker_2|Townswoman
trp_town_walker_2_pl|Townswomen
trp_khergit_townsman|Townsman
trp_khergit_townsman_pl|Townsmen
trp_khergit_townswoman|Townswoman
trp_khergit_townswoman_pl|Townswomen
trp_sarranid_townsman|Townsman
trp_sarranid_townsman_pl|Townsmen
trp_sarranid_townswoman|Townswoman
trp_sarranid_townswoman_pl|Townswomen
trp_village_walker_1|Villager
trp_village_walker_1_pl|Villagers
trp_village_walker_2|Villager
trp_village_walker_2_pl|Villagers
trp_khergit_walker_1|Villager
trp_khergit_walker_1_pl|Villagers
trp_khergit_walker_2|Villager
trp_khergit_walker_2_pl|Villagers
trp_sarranid_walker_1|Villager
trp_sarranid_walker_1_pl|Villagers
trp_sarranid_walker_2|Villager
trp_sarranid_walker_2_pl|Villagers
trp_spy_walker_1|Townsman
trp_spy_walker_1_pl|Townsmen
trp_spy_walker_2|Townswoman
trp_spy_walker_2_pl|Townswomen
trp_tournament_master|Tournament Master
trp_trainer|Trainer
trp_trainer_pl|Trainer
trp_Constable_Hareck|Constable Hareck
trp_Constable_Hareck_pl|Constable Hareck
trp_Ramun_the_slave_trader|Ramun, the slave trader
trp_Ramun_the_slave_trader_pl|Ramun, the slave trader
trp_guide|Quick Jimmy
trp_guide_pl|Quick Jimmy
trp_teutonic_messenger|Teutonic messenger
trp_teutonic_messenger_pl|Teutonic messengers
trp_teutonic_deserter|Teutonic Deserter
trp_teutonic_deserter_pl|Teutonic Deserters
trp_teutonic_prison_guard|Teutonic Prison Guard
trp_teutonic_prison_guard_pl|Teutonic Prison Guards
trp_teutonic_castle_guard|Teutonic Castle Guard
trp_teutonic_castle_guard_pl|Teutonic Castle Guards
trp_polish_messenger|Polish Messenger
trp_polish_messenger_pl|Polish Messengers
trp_polish_deserter|Polish Deserter
trp_polish_deserter_pl|Polish Deserters
trp_polish_prison_guard|Prison Guard
trp_polish_prison_guard_pl|Prison Guards
trp_polish_castle_guard|Castle Guard
trp_polish_castle_guard_pl|Castle Guards
trp_lithuanian_messenger|Lithuanian Messenger
trp_lithuanian_messenger_pl|Lithuanian Messengers
trp_lithuanian_deserter|Lithuanian Deserter
trp_lithuanian_deserter_pl|Lithuanian Deserters
trp_lithuanian_prison_guard|Prison Guard
trp_lithuanian_prison_guard_pl|Prison Guards
trp_lithuanian_castle_guard|Castle Guard
trp_lithuanian_castle_guard_pl|Castle Guards
trp_hre_messenger|HRE Messenger
trp_hre_messenger_pl|HRE Messengers
trp_hre_deserter|HRE Deserter
trp_hre_deserter_pl|HRE Deserters
trp_hre_prison_guard|Prison Guard
trp_hre_prison_guard_pl|Prison Guards
trp_hre_castle_guard|Castle Guard
trp_hre_castle_guard_pl|Castle Guards
trp_hungarian_messenger|Hungarian Messenger
trp_hungarian_messenger_pl|Hungarian Messengers
trp_hungarian_deserter|Hungarian Deserter
trp_hungarian_deserter_pl|Hungarian Deserters
trp_hungarian_prison_guard|Prison Guard
trp_hungarian_prison_guard_pl|Prison Guards
trp_hungarian_castle_guard|Castle Guard
trp_hungarian_castle_guard_pl|Castle Guards
trp_russian_messenger|Russian Messenger
trp_russian_messenger_pl|Russian Messengers
trp_russian_deserter|Russian Deserter
trp_russian_deserter_pl|Russian Deserters
trp_russian_prison_guard|Prison Guard
trp_russian_prison_guard_pl|Prison Guards
trp_russian_castle_guard|Castle Guard
trp_russian_castle_guard_pl|Castle Guards
trp_danish_messenger|Northern Messenger
trp_danish_messenger_pl|Northern Messengers
trp_danish_deserter|Northern Deserter
trp_danish_deserter_pl|Northern Deserters
trp_danish_prison_guard|Prison Guard
trp_danish_prison_guard_pl|Prison Guards
trp_danish_castle_guard|Castle Guard
trp_danish_castle_guard_pl|Castle Guards
trp_english_messenger|English Messenger
trp_english_messenger_pl|English Messengers
trp_english_deserter|English Deserter
trp_english_deserter_pl|English Deserters
trp_english_prison_guard|Prison Guard
trp_english_prison_guard_pl|Prison Guards
trp_english_castle_guard|Castle Guard
trp_english_castle_guard_pl|Castle Guards
trp_french_messenger|French Messenger
trp_french_messenger_pl|French Messengers
trp_french_deserter|French Deserter
trp_french_deserter_pl|French Deserters
trp_french_prison_guard|Prison Guard
trp_french_prison_guard_pl|Prison Guards
trp_french_castle_guard|Castle Guard
trp_french_castle_guard_pl|Castle Guards
trp_swedish_messenger|Northern Messenger
trp_swedish_messenger_pl|Northern Messengers
trp_swedish_deserter|Northern Deserter
trp_swedish_deserter_pl|Northern Deserters
trp_swedish_prison_guard|Prison Guard
trp_swedish_prison_guard_pl|Prison Guards
trp_swedish_castle_guard|Castle Guard
trp_swedish_castle_guard_pl|Castle Guards
trp_norwegian_messenger|Northern Messenger
trp_norwegian_messenger_pl|Northern Messengers
trp_norwegian_deserter|Northern Deserter
trp_norwegian_deserter_pl|Northern Deserters
trp_norwegian_prison_guard|Prison Guard
trp_norwegian_prison_guard_pl|Prison Guards
trp_norwegian_castle_guard|Castle Guard
trp_norwegian_castle_guard_pl|Castle Guards
trp_scottish_messenger|Scottish Messenger
trp_scottish_messenger_pl|Scottish Messengers
trp_scottish_deserter|Scottish Deserter
trp_scottish_deserter_pl|Scottish Deserters
trp_scottish_prison_guard|Prison Guard
trp_scottish_prison_guard_pl|Prison Guards
trp_scottish_castle_guard|Castle Guard
trp_scottish_castle_guard_pl|Castle Guards
trp_irish_messenger|Irish Messenger
trp_irish_messenger_pl|Irish Messengers
trp_irish_deserter|Irish Deserter
trp_irish_deserter_pl|Irish Deserters
trp_irish_prison_guard|Prison Guard
trp_irish_prison_guard_pl|Prison Guards
trp_irish_castle_guard|Castle Guard
trp_irish_castle_guard_pl|Castle Guards
trp_tatar_messenger|Mongol Messenger
trp_tatar_messenger_pl|Mongol Messengers
trp_tatar_deserter|Mongol Deserter
trp_tatar_deserter_pl|Mongol Deserters
trp_tatar_prison_guard|Prison Guard
trp_tatar_prison_guard_pl|Prison Guards
trp_tatar_castle_guard|Castle Guard
trp_tatar_castle_guard_pl|Castle Guards
trp_sarranid_messenger|Saracen Messenger
trp_sarranid_messenger_pl|Saracen Messengers
trp_sarranid_deserter|Saracen Deserter
trp_sarranid_deserter_pl|Saracen Deserters
trp_sarranid_prison_guard|Prison Guard
trp_sarranid_prison_guard_pl|Prison Guards
trp_Xerina|Jean de Joinville
trp_Xerina_pl|Jean de Joinville
trp_Dranton|Raoul II de Coucy
trp_Dranton_pl|Raoul II de Coucy
trp_Kradus|Joachim Cator
trp_Kradus_pl|Joachim Cator
trp_tournament_knight_1|Gauvian Micaille
trp_tournament_knight_1_pl|Gauvian Micaille
trp_tournament_knight_2|William de Hainault
trp_tournament_knight_2_pl|William de Hainault
trp_tournament_knight_3|Nicholas Hawberk
trp_tournament_knight_3_pl|Nicholas Hawberk
trp_tournament_knight_4|Henry de Blamont
trp_tournament_knight_4_pl|Henry de Blamont
trp_tournament_knight_5|Henri of Luxembourg
trp_tournament_knight_5_pl|Henri of Luxembourg
trp_tournament_knight_6|Gérard de Ligne
trp_tournament_knight_6_pl|Gérard de Ligne
trp_tournament_knight_7|Jacques de Lalain
trp_tournament_knight_7_pl|Jacques de Lalain
trp_tournament_knight_8|Philip of Flanders
trp_tournament_knight_8_pl|Philip of Flanders
trp_tournament_knight_9|Theobald of Blois
trp_tournament_knight_9_pl|Theobald of Blois
trp_tournament_knight_10|James d'Avesnes
trp_tournament_knight_10_pl|James d'Avesnes
trp_tournament_knight_11|Guy de Chatillian
trp_tournament_knight_11_pl|Guy de Chatillian
trp_tournament_knight_12|Raoul of Clermont
trp_tournament_knight_12_pl|Raoul of Clermont
trp_tournament_knight_13|Hugh of Burgandy
trp_tournament_knight_13_pl|Hugh of Burgandy
trp_tournament_knight_14|William des Barres
trp_tournament_knight_14_pl|William des Barres
trp_tournament_knight_15|Matthew de Walincourt
trp_tournament_knight_15_pl|Matthew de Walincourt
trp_tournament_knight_16|Robert de Beaumont
trp_tournament_knight_16_pl|Robert de Beaumont
trp_tournament_knight_17|Roger de Gaugi
trp_tournament_knight_17_pl|Roger de Gaugi
trp_tournament_knight_18|Robert of Dreux
trp_tournament_knight_18_pl|Robert of Dreux
trp_tournament_knight_19|David of Huntingdon
trp_tournament_knight_19_pl|David of Huntingdon
trp_tournament_knight_20|Henry of Champagne
trp_tournament_knight_20_pl|Henry of Champagne
trp_tutorial_trainer|Training Ground Master
trp_tutorial_trainer_pl|Training Ground Master
trp_Galeas|Galeas
trp_Galeas_pl|Galeas
trp_farmer_from_bandit_village|Farmer
trp_farmer_from_bandit_village_pl|Farmers
trp_trainer_1|Trainer
trp_trainer_1_pl|Trainer
trp_trainer_2|Trainer
trp_trainer_2_pl|Trainer
trp_trainer_3|Trainer
trp_trainer_3_pl|Trainer
trp_trainer_4|Trainer
trp_trainer_4_pl|Trainer
trp_trainer_5|Trainer
trp_trainer_5_pl|Trainer
trp_trainer_6|Trainer
trp_trainer_6_pl|Trainer
trp_trainer_7|Trainer
trp_trainer_7_pl|Trainer
trp_trainer_8|Trainer
trp_trainer_8_pl|Trainer
trp_trainer_9|Trainer
trp_trainer_9_pl|Trainer
trp_trainer_10|Trainer
trp_trainer_10_pl|Trainer
trp_trainer_11|Trainer
trp_trainer_11_pl|Trainer
trp_trainer_12|Trainer
trp_trainer_12_pl|Trainer
trp_trainer_13|Trainer
trp_trainer_13_pl|Trainer
trp_trainer_14|Trainer
trp_trainer_14_pl|Trainer
trp_trainer_15|Trainer
trp_trainer_15_pl|Trainer
trp_trainer_16|Trainer
trp_trainer_16_pl|Trainer
trp_trainer_17|Trainer
trp_trainer_17_pl|Trainer
trp_trainer_18|Trainer
trp_trainer_18_pl|Trainer
trp_ransom_broker_1|Ransom Broker
trp_ransom_broker_1_pl|Ransom Broker
trp_ransom_broker_2|Ransom Broker
trp_ransom_broker_2_pl|Ransom Broker
trp_ransom_broker_3|Ransom Broker
trp_ransom_broker_3_pl|Ransom Broker
trp_ransom_broker_4|Ransom Broker
trp_ransom_broker_4_pl|Ransom Broker
trp_ransom_broker_5|Ransom Broker
trp_ransom_broker_5_pl|Ransom Broker
trp_ransom_broker_6|Ransom Broker
trp_ransom_broker_6_pl|Ransom Broker
trp_ransom_broker_7|Ransom Broker
trp_ransom_broker_7_pl|Ransom Broker
trp_ransom_broker_8|Ransom Broker
trp_ransom_broker_8_pl|Ransom Broker
trp_ransom_broker_9|Ransom Broker
trp_ransom_broker_9_pl|Ransom Broker
trp_ransom_broker_10|Ransom Broker
trp_ransom_broker_10_pl|Ransom Broker
trp_ransom_broker_11|Ransom Broker
trp_ransom_broker_11_pl|Ransom Broker
trp_ransom_broker_12|Ransom Broker
trp_ransom_broker_12_pl|Ransom Broker
trp_ransom_broker_13|Ransom Broker
trp_ransom_broker_13_pl|Ransom Broker
trp_ransom_broker_14|Ransom Broker
trp_ransom_broker_14_pl|Ransom Broker
trp_ransom_broker_15|Ransom Broker
trp_ransom_broker_15_pl|Ransom Broker
trp_ransom_broker_16|Ransom Broker
trp_ransom_broker_16_pl|Ransom Broker
trp_ransom_broker_17|Ransom Broker
trp_ransom_broker_17_pl|Ransom Broker
trp_ransom_broker_18|Ransom Broker
trp_ransom_broker_18_pl|Ransom Broker
trp_ransom_broker_19|Ransom Broker
trp_ransom_broker_19_pl|Ransom Broker
trp_ransom_broker_20|Ransom Broker
trp_ransom_broker_20_pl|Ransom Broker
trp_ransom_broker_21|Ransom Broker
trp_ransom_broker_21_pl|Ransom Broker
trp_ransom_broker_22|Ransom Broker
trp_ransom_broker_22_pl|Ransom Broker
trp_ransom_broker_23|Ransom Broker
trp_ransom_broker_23_pl|Ransom Broker
trp_ransom_broker_24|Ransom Broker
trp_ransom_broker_24_pl|Ransom Broker
trp_ransom_broker_25|Ransom Broker
trp_ransom_broker_25_pl|Ransom Broker
trp_ransom_broker_26|Ransom Broker
trp_ransom_broker_26_pl|Ransom Broker
trp_ransom_broker_27|Ransom Broker
trp_ransom_broker_27_pl|Ransom Broker
trp_ransom_broker_28|Ransom Broker
trp_ransom_broker_28_pl|Ransom Broker
trp_ransom_broker_29|Ransom Broker
trp_ransom_broker_29_pl|Ransom Broker
trp_ransom_broker_30|Ransom Broker
trp_ransom_broker_30_pl|Ransom Broker
trp_ransom_broker_31|Ransom Broker
trp_ransom_broker_31_pl|Ransom Broker
trp_ransom_broker_32|Ransom Broker
trp_ransom_broker_32_pl|Ransom Broker
trp_ransom_broker_33|Ransom Broker
trp_ransom_broker_33_pl|Ransom Broker
trp_ransom_broker_34|Ransom Broker
trp_ransom_broker_34_pl|Ransom Broker
trp_ransom_broker_35|Ransom Broker
trp_ransom_broker_35_pl|Ransom Broker
trp_ransom_broker_36|Ransom Broker
trp_ransom_broker_36_pl|Ransom Broker
trp_ransom_broker_37|Ransom Broker
trp_ransom_broker_37_pl|Ransom Broker
trp_ransom_broker_38|Ransom Broker
trp_ransom_broker_38_pl|Ransom Broker
trp_ransom_broker_39|Ransom Broker
trp_ransom_broker_39_pl|Ransom Broker
trp_ransom_broker_40|Ransom Broker
trp_ransom_broker_40_pl|Ransom Broker
trp_tavern_traveler_1|Traveller
trp_tavern_traveler_1_pl|Traveller
trp_tavern_traveler_2|Traveller
trp_tavern_traveler_2_pl|Traveller
trp_tavern_traveler_3|Traveller
trp_tavern_traveler_3_pl|Traveller
trp_tavern_traveler_4|Traveller
trp_tavern_traveler_4_pl|Traveller
trp_tavern_traveler_5|Traveller
trp_tavern_traveler_5_pl|Traveller
trp_tavern_traveler_6|Traveller
trp_tavern_traveler_6_pl|Traveller
trp_tavern_traveler_7|Traveller
trp_tavern_traveler_7_pl|Traveller
trp_tavern_traveler_8|Traveller
trp_tavern_traveler_8_pl|Traveller
trp_tavern_traveler_9|Traveller
trp_tavern_traveler_9_pl|Traveller
trp_tavern_traveler_10|Traveller
trp_tavern_traveler_10_pl|Traveller
trp_tavern_traveler_11|Traveller
trp_tavern_traveler_11_pl|Traveller
trp_tavern_traveler_12|Traveller
trp_tavern_traveler_12_pl|Traveller
trp_tavern_traveler_13|Traveller
trp_tavern_traveler_13_pl|Traveller
trp_tavern_traveler_14|Traveller
trp_tavern_traveler_14_pl|Traveller
trp_tavern_traveler_15|Traveller
trp_tavern_traveler_15_pl|Traveller
trp_tavern_traveler_16|Traveller
trp_tavern_traveler_16_pl|Traveller
trp_tavern_traveler_17|Traveller
trp_tavern_traveler_17_pl|Traveller
trp_tavern_traveler_18|Traveller
trp_tavern_traveler_18_pl|Traveller
trp_tavern_traveler_19|Traveller
trp_tavern_traveler_19_pl|Traveller
trp_tavern_traveler_20|Traveller
trp_tavern_traveler_20_pl|Traveller
trp_tavern_traveler_21|Traveller
trp_tavern_traveler_21_pl|Traveller
trp_tavern_traveler_22|Traveller
trp_tavern_traveler_22_pl|Traveller
trp_tavern_traveler_23|Traveller
trp_tavern_traveler_23_pl|Traveller
trp_tavern_traveler_24|Traveller
trp_tavern_traveler_24_pl|Traveller
trp_tavern_traveler_25|Traveller
trp_tavern_traveler_25_pl|Traveller
trp_tavern_traveler_26|Traveller
trp_tavern_traveler_26_pl|Traveller
trp_tavern_traveler_27|Traveller
trp_tavern_traveler_27_pl|Traveller
trp_tavern_traveler_28|Traveller
trp_tavern_traveler_28_pl|Traveller
trp_tavern_traveler_29|Traveller
trp_tavern_traveler_29_pl|Traveller
trp_tavern_traveler_30|Traveller
trp_tavern_traveler_30_pl|Traveller
trp_tavern_bookseller_1|Book Merchant
trp_tavern_bookseller_1_pl|Book Merchant
trp_tavern_bookseller_2|Book Merchant
trp_tavern_bookseller_2_pl|Book Merchant
trp_tavern_minstrel_1|Wandering Minstrel
trp_tavern_minstrel_1_pl|Minstrel
trp_tavern_minstrel_2|Wandering Bard
trp_tavern_minstrel_2_pl|Minstrel
trp_tavern_minstrel_3|Wandering Ashik
trp_tavern_minstrel_3_pl|Minstrel
trp_tavern_minstrel_4|Wandering Skald
trp_tavern_minstrel_4_pl|Minstrel
trp_tavern_minstrel_5|Wandering Troubadour
trp_tavern_minstrel_5_pl|Minstrel
trp_tavern_minstrel_6|Wandering Minstrel
trp_tavern_minstrel_6_pl|Minstrel
trp_tavern_minstrel_7|Wandering Bard
trp_tavern_minstrel_7_pl|Minstrel
trp_tavern_minstrel_8|Wandering Ashik
trp_tavern_minstrel_8_pl|Minstrel
trp_tavern_minstrel_9|Wandering Skald
trp_tavern_minstrel_9_pl|Minstrel
trp_tavern_minstrel_10|Wandering Troubadour
trp_tavern_minstrel_10_pl|Minstrel
trp_tavern_minstrel_11|Wandering Minstrel
trp_tavern_minstrel_11_pl|Minstrel
trp_tavern_minstrel_12|Wandering Bard
trp_tavern_minstrel_12_pl|Minstrel
trp_tavern_minstrel_13|Wandering Ashik
trp_tavern_minstrel_13_pl|Minstrel
trp_tavern_minstrel_14|Wandering Skald
trp_tavern_minstrel_14_pl|Minstrel
trp_tavern_minstrel_15|Wandering Troubadour
trp_tavern_minstrel_15_pl|Minstrel
trp_tavern_minstrel_16|Wandering Minstrel
trp_tavern_minstrel_16_pl|Minstrel
trp_tavern_minstrel_17|Wandering Bard
trp_tavern_minstrel_17_pl|Minstrel
trp_tavern_minstrel_18|Wandering Ashik
trp_tavern_minstrel_18_pl|Minstrel
trp_tavern_minstrel_19|Wandering Skald
trp_tavern_minstrel_19_pl|Minstrel
trp_tavern_minstrel_20|Wandering Troubadour
trp_tavern_minstrel_20_pl|Minstrel
trp_kingdom_heroes_including_player_begin|kingdom heroes including player begin
trp_kingdom_heroes_including_player_begin_pl|kingdom heroes including player begin
trp_npc1|Vytenis
trp_npc1_pl|Vytenis
trp_npc2|Ligeikis
trp_npc2_pl|Ligeikis
trp_npc3|Karijotas
trp_npc3_pl|Karijotas
trp_npc4|Joseph
trp_npc4_pl|Joseph
trp_npc5|Peter
trp_npc5_pl|Peter
trp_npc6|John
trp_npc6_pl|John
trp_npc7|Alexander
trp_npc7_pl|Alexander
trp_npc8|Alexis
trp_npc8_pl|Alexis
trp_npc9|Demetrius
trp_npc9_pl|Demetrius
trp_npc10|Aadil
trp_npc10_pl|Aadil
trp_npc11|Bashaar
trp_npc11_pl|Bashaar
trp_npc12|Damurah
trp_npc12_pl|Damurah
trp_npc13|Ganzorig
trp_npc13_pl|Ganzorig
trp_npc14|Bat-Erdene
trp_npc14_pl|Bat-Erdene
trp_npc15|Tömörbaatar
trp_npc15_pl|Tömörbaatar
trp_npc16|Vėlgirtas (Pathfinder)
trp_npc16_pl|Vėlgirtas (Pathfinder)
trp_npc17|Helge (Pathfinder)
trp_npc17_pl|Helge (Pathfinder)
trp_npc18|Ganbataar (Pathfinder)
trp_npc18_pl|Ganbataar (Pathfinder)
trp_npc19|Visgirtas (Trader)
trp_npc19_pl|Visgirtas (Trader)
trp_npc20|Riyasat (Trader)
trp_npc20_pl|Riyasat (Trader)
trp_npc21|Charles (Monk)
trp_npc21_pl|Charles (Monk)
trp_npc22|Nestor (Monk)
trp_npc22_pl|Nestor (Monk)
trp_npc23|Simon (Engineer)
trp_npc23_pl|Simon (Engineer)
trp_npc24|Yasir (Engineer)
trp_npc24_pl|Yasir (Engineer)
trp_npc25|Henry (Trainer)
trp_npc25_pl|Henry (Trainer)
trp_npc26|Rimgirdas (Trainer)
trp_npc26_pl|Rimgirdas (Trainer)
trp_npc27|Tychon (Trainer)
trp_npc27_pl|Tychon (Trainer)
trp_npc28|Muneer (Trainer)
trp_npc28_pl|Muneer (Trainer)
trp_npc29|Naranbaatar (Trainer)
trp_npc29_pl|Naranbaatar (Trainer)
trp_kingdom_1_lord|Anno von Sangerhausen, Grand Master of the Teutonic Order
trp_kingdom_1_lord_pl|Anno von Sangerhausen
trp_kingdom_2_lord|Mindaugas, King of Lithuania
trp_kingdom_2_lord_pl|Mindaugas
trp_kingdom_3_lord|Berke Khan, Ruler of the Ulus of Jochi
trp_kingdom_3_lord_pl|Berke
trp_kingdom_4_lord|Cristofær I, King of Denmark
trp_kingdom_4_lord_pl|Cristofær I
trp_kingdom_5_lord|Bolesław V the Chaste, High Duke of Poland
trp_kingdom_5_lord_pl|Bolesław V
trp_kingdom_6_lord|Richard of Cornwall, King of the Romans
trp_kingdom_6_lord_pl|Richard of Cornwall
trp_kingdom_7_lord|Béla IV, King of Hungary and Croatia, Duke of Styria
trp_kingdom_7_lord_pl|Béla IV
trp_kingdom_8_lord|Alexander Nevsky, Grand Prince of Vladimir
trp_kingdom_8_lord_pl|Alexander Nevsky
trp_kingdom_9_lord|Henry III, King of England, Lord of Ireland and Duke of Aquitaine
trp_kingdom_9_lord_pl|Henry III
trp_kingdom_10_lord|Louis IX, King of France
trp_kingdom_10_lord_pl|Louis IX
trp_kingdom_11_lord|Hákon Hákonarson, King of Norway
trp_kingdom_11_lord_pl|Hákon Hákonarson
trp_kingdom_12_lord|Alaxandair III mac Alaxandair, King of Scots
trp_kingdom_12_lord_pl|Alaxandair III mac Alaxandair
trp_kingdom_13_lord|Brian Ua Néill, King of Tír Eoghain
trp_kingdom_13_lord_pl|Brian Ua Néill
trp_kingdom_14_lord|Birger Magnusson, Jarl of Sweden
trp_kingdom_14_lord_pl|Birger Magnusson
trp_kingdom_15_lord|Danylo Romanovych, King of Rus'
trp_kingdom_15_lord_pl|Danylo Romanovych
trp_kingdom_16_lord|Afonso III the Bolognian, King of Portugal and the Algarve
trp_kingdom_16_lord_pl|Afonso III
trp_kingdom_17_lord|Chaime the Conqueror, King of Aragon and Valencia
trp_kingdom_17_lord_pl|Chaime the Conqueror
trp_kingdom_18_lord|Alfonso X the Wise, King of Castile, León and Galicia
trp_kingdom_18_lord_pl|Alfonso X
trp_kingdom_19_lord|Teobaldo II, King of Navarre
trp_kingdom_19_lord_pl|Teobaldo II
trp_kingdom_20_lord|Mohammed I ibn Nasr, Emir of Granada
trp_kingdom_20_lord_pl|Mohammed I Ibn Nasr
trp_pope|Pope Alexander IV
trp_pope_pl|Alexander IV
trp_kingdom_22_lord|Theodōros II Doukas Laskaris, Emperor of Nicaea
trp_kingdom_22_lord_pl|Theodōros II Doukas Laskaris
trp_kingdom_23_lord|Jean d'Ibelin, Constable of the Kingdom of Jerusalem
trp_kingdom_23_lord_pl|Jean d'Ibelin
trp_kingdom_24_lord|Manfredi di Sicilia, King of Sicily
trp_kingdom_24_lord_pl|Manfredi di Sicilia
trp_kingdom_25_lord|Izz al-Din Aybak, Mamluk Sultan of Egypt
trp_kingdom_25_lord_pl|Aybak
trp_kingdom_26_lord|Baudouin II de Courtenay, Latin Emperor of Constantinople
trp_kingdom_26_lord_pl|Baudouin II de Courtenay
trp_kingdom_27_lord|Hulagu Khan, Ilkhan of Persia
trp_kingdom_27_lord_pl|Hulagu
trp_kingdom_28_lord|Muhammad I al-Mustansir, Hafsid Caliph of Ifriqiya
trp_kingdom_28_lord_pl|Muhammad I al-Mustansir
trp_kingdom_29_lord|Stefan Uroš I, King of Serbia and Maritime Lands
trp_kingdom_29_lord_pl|Stefan Uroš I
trp_kingdom_30_lord|Constantine Tikh, Tsar of Bulgaria
trp_kingdom_30_lord_pl|Constantine Tikh
trp_kingdom_31_lord|Abu Yahya ibn Abd al-Haqq, Marinid Sultan of Morocco
trp_kingdom_31_lord_pl|Abu Yahya ibn Abd al-Haqq
trp_kingdom_32_lord|Renieri Zen, 45th Doge of Venice
trp_kingdom_32_lord_pl|Renieri Zen
trp_kingdom_33_lord|Skomantas, Grand Duke of the Yotvingians
trp_kingdom_33_lord_pl|Skomantas
trp_kingdom_34_lord|Piws, Grand Duke of the Nadruvians
trp_kingdom_34_lord_pl|Piws
trp_kingdom_35_lord|Enguris, King of Courland
trp_kingdom_35_lord_pl|Enguris
trp_kingdom_36_lord|Alminas, Grand Duke of the Samogitians
trp_kingdom_36_lord_pl|Alminas
trp_kingdom_37_lord|Llywelyn ap Gruffydd, Prince of Aberffraw and Lord of Snowdon
trp_kingdom_37_lord_pl|Llywelyn ap Gruffyd
trp_kingdom_38_lord|Guglielmo Boccanegra, Capitano del Popolo
trp_kingdom_38_lord_pl|Guglielmo Boccanegra
trp_kingdom_39_lord|Ricciardo de Villa, Podestà of Pisa
trp_kingdom_39_lord_pl|Ricciardo of Villa
trp_kingdom_40_lord|Martino della Torre, Capitano del Popolo
trp_kingdom_40_lord_pl|Martino della Torre
trp_kingdom_41_lord|Ezzelino III da Romano, Lord of the March of Treviso
trp_kingdom_41_lord_pl|Ezzelino III da Romano
trp_kingdom_42_lord|Přemysl Otakar II, King of Bohemia and Duke of Austria
trp_kingdom_42_lord_pl|Přemysl Otakar II
trp_knight_1_1|Deutschmeister Konrad von Nürnberg
trp_knight_1_1_pl|Konrad von Nürnberg
trp_knight_1_2|Landmeister Dietrich von Grüningen
trp_knight_1_2_pl|Dietrich von Grüningen
trp_knight_1_3|Landmeister Burkhard von Hornhausen
